match_id,season_id,match_number,match_date,stage,venue_id,venue_name,team1_id,team1_name,team2_id,team2_name,toss_winner_id,toss_selection,team1_score,team2_score,winner_id,winning_team_name,score_margin,is_tie,team1_raid_points,team1_tackle_points,team1_all_out_points,team1_extra_points,team2_raid_points,team2_tackle_points,team2_all_out_points,team2_extra_points,team1_raids_total,team1_raids_successful,team1_raids_unsuccessful,team1_raids_empty,team1_super_raids,team2_raids_total,team2_raids_successful,team2_raids_unsuccessful,team2_raids_empty,team2_super_raids,team1_tackles_total,team1_tackles_successful,team1_super_tackles,team2_tackles_total,team2_tackles_successful,team2_super_tackles,team1_all_outs,team2_all_outs
1777,7,League,9/16/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",3,Jaipur Pink Panthers,30,U.P. Yoddha,30,court,32,38,30.0,U.P. Yoddha,6,False,20,11,0,1,23,8,4,3,42,12,10,20,1,42,16,8,18,1,28,8,3,21,8,0,0,2
1778,7,League,9/16/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",8,Telugu Titans,2,Dabang Delhi K.C.,2,court,29,37,2.0,Dabang Delhi K.C.,8,False,19,9,0,1,20,11,4,2,40,16,11,13,0,39,18,8,13,0,22,7,2,24,11,0,0,2
1779,7,League,9/18/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",5,U Mumba,30,U.P. Yoddha,5,court,39,36,5.0,U Mumba,3,False,20,11,4,4,22,9,2,3,42,16,9,17,1,41,16,10,15,1,26,10,1,25,7,2,2,1
1780,7,League,9/18/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,29,Tamil Thalaivas,29,court,36,36,,Tie,0,True,19,11,4,2,26,7,2,1,42,18,7,17,1,42,21,12,9,0,30,11,0,23,6,1,2,1
1781,7,League,9/19/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",4,Bengal Warriors,28,Haryana Steelers,4,court,48,36,4.0,Bengal Warriors,12,False,30,11,6,1,29,5,2,0,44,23,5,16,0,44,21,11,12,1,32,11,0,30,5,0,3,1
1782,7,League,9/20/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",8,Telugu Titans,6,Patna Pirates,6,court,42,42,,Tie,0,True,27,8,4,3,29,7,4,2,41,20,8,13,1,41,17,9,15,2,32,8,0,26,7,0,2,2
1783,7,League,9/20/2019,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,1,Bengaluru Bulls,1,court,42,38,7.0,Puneri Paltan,4,False,18,17,4,3,29,7,2,0,40,16,7,17,1,39,22,14,3,1,36,14,3,23,7,0,2,1
1784,7,League,9/21/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",3,Jaipur Pink Panthers,31,Gujarat Giants,3,court,28,28,,Tie,0,True,6,20,2,0,9,15,2,2,42,4,15,23,0,41,8,15,18,0,21,15,5,20,15,0,1,1
1785,7,League,9/21/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",30,U.P. Yoddha,29,Tamil Thalaivas,29,court,42,22,30.0,U.P. Yoddha,20,False,19,14,6,3,12,7,2,1,42,13,8,21,1,42,9,14,19,0,21,13,1,20,7,0,3,1
1786,7,League,9/22/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",5,U Mumba,31,Gujarat Giants,5,court,31,25,5.0,U Mumba,6,False,15,10,4,2,15,5,2,3,40,11,8,21,0,40,11,11,18,0,21,10,0,17,5,0,2,1
1787,7,League,9/22/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",3,Jaipur Pink Panthers,4,Bengal Warriors,3,court,40,41,4.0,Bengal Warriors,1,False,27,8,2,3,26,10,4,1,45,20,11,14,1,45,20,8,17,2,31,8,0,27,10,0,1,2
1788,7,League,9/23/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",6,Patna Pirates,28,Haryana Steelers,6,court,34,39,28.0,Haryana Steelers,5,False,27,6,0,1,24,8,6,1,43,19,8,16,1,43,19,6,18,0,27,5,1,24,8,0,0,3
1789,7,League,9/23/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",2,Dabang Delhi K.C.,1,Bengaluru Bulls,1,court,39,39,,Tie,0,True,20,12,4,3,23,10,2,4,43,16,11,16,0,42,16,13,13,0,27,12,0,26,10,0,2,1
1790,7,League,9/25/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",8,Telugu Titans,4,Bengal Warriors,8,court,39,40,4.0,Bengal Warriors,1,False,29,7,2,1,24,8,4,4,41,22,8,11,1,41,19,8,14,0,25,7,0,28,8,0,1,2
1791,7,League,9/25/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",3,Jaipur Pink Panthers,7,Puneri Paltan,7,court,43,34,3.0,Jaipur Pink Panthers,9,False,29,10,4,0,23,8,2,1,40,21,8,11,0,40,18,10,12,0,28,10,0,28,8,0,2,1
1792,7,League,9/26/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",6,Patna Pirates,2,Dabang Delhi K.C.,6,court,39,43,2.0,Dabang Delhi K.C.,4,False,27,6,4,2,31,8,2,2,41,22,8,11,1,42,20,7,15,1,25,6,0,31,7,1,2,1
1793,7,League,9/27/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",5,U Mumba,1,Bengaluru Bulls,1,court,33,35,1.0,Bengaluru Bulls,2,False,23,7,2,1,19,10,4,2,43,19,10,14,0,43,15,8,20,0,23,7,0,25,10,0,1,2
1794,7,League,9/27/2019,League,4,"Sawai Man Singh Indoor Stadium, Jaipur",3,Jaipur Pink Panthers,8,Telugu Titans,8,court,31,51,8.0,Telugu Titans,20,False,22,6,0,3,33,12,6,0,45,19,12,14,0,45,23,7,15,3,32,6,1,25,12,0,0,3
1795,7,League,9/28/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",28,Haryana Steelers,30,U.P. Yoddha,28,court,30,37,30.0,U.P. Yoddha,7,False,18,8,2,2,20,12,2,3,46,14,12,20,1,46,15,6,25,1,19,6,2,26,10,2,1,1
1796,7,League,9/28/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",31,Gujarat Giants,29,Tamil Thalaivas,29,court,50,21,31.0,Gujarat Giants,29,False,27,16,6,1,13,7,0,1,42,24,8,10,0,42,11,16,15,0,26,16,0,31,7,0,3,0
1797,7,League,9/29/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",7,Puneri Paltan,2,Dabang Delhi K.C.,7,court,40,60,2.0,Dabang Delhi K.C.,20,False,27,13,0,0,34,13,8,5,42,18,14,10,0,43,28,10,5,0,37,10,3,28,13,0,0,4
1798,7,League,9/29/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",28,Haryana Steelers,31,Gujarat Giants,28,court,38,37,28.0,Haryana Steelers,1,False,23,11,2,2,18,13,2,4,48,17,11,20,1,48,15,12,21,1,26,10,1,29,11,2,1,1
1799,7,League,9/30/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",4,Bengal Warriors,2,Dabang Delhi K.C.,2,court,42,33,4.0,Bengal Warriors,9,False,28,8,6,0,23,6,2,2,41,22,6,13,0,39,21,8,10,0,23,8,0,30,6,0,3,1
1800,7,League,9/30/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",29,Tamil Thalaivas,5,U Mumba,5,court,32,36,5.0,U Mumba,4,False,18,9,2,3,21,7,2,6,42,16,10,16,0,42,20,9,13,0,25,9,0,22,6,2,1,1
1801,7,League,10/2/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",5,U Mumba,6,Patna Pirates,5,court,30,26,5.0,U Mumba,4,False,17,7,2,4,15,7,0,4,40,15,6,19,0,40,12,10,18,0,15,6,1,20,6,1,1,0
1802,7,League,10/2/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",28,Haryana Steelers,1,Bengaluru Bulls,1,court,36,59,1.0,Bengaluru Bulls,23,False,31,3,2,0,39,10,8,2,41,25,10,6,0,41,36,3,2,0,37,3,0,27,10,0,1,4
1803,7,League,10/3/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",8,Telugu Titans,7,Puneri Paltan,7,court,50,53,7.0,Puneri Paltan,3,False,31,15,4,0,31,15,6,1,45,23,13,9,1,44,22,14,8,3,39,14,1,36,13,2,2,3
1804,7,League,10/4/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",3,Jaipur Pink Panthers,1,Bengaluru Bulls,1,court,41,34,3.0,Jaipur Pink Panthers,7,False,27,12,2,0,23,8,2,1,42,17,8,17,3,41,17,11,13,2,34,11,1,29,8,0,1,1
1805,7,League,10/4/2019,League,1025,"Tau Devilal Sports Complex, Panchkula",28,Haryana Steelers,8,Telugu Titans,28,court,52,32,28.0,Haryana Steelers,20,False,31,12,6,3,23,8,0,1,42,26,6,10,0,42,21,12,9,0,27,12,0,32,6,2,3,0
1806,7,League,10/5/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,2,Dabang Delhi K.C.,30,court,50,33,30.0,U.P. Yoddha,17,False,29,14,6,1,23,8,0,2,41,26,7,8,0,40,12,14,14,2,27,14,0,31,6,2,3,0
1807,7,League,10/5/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",31,Gujarat Giants,6,Patna Pirates,6,court,33,39,6.0,Patna Pirates,6,False,21,10,2,0,23,10,4,2,43,19,10,14,0,43,20,7,16,0,27,7,3,27,10,0,1,2
1808,7,League,10/6/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",4,Bengal Warriors,6,Patna Pirates,6,court,41,69,6.0,Patna Pirates,28,False,31,7,2,1,41,17,8,3,47,24,12,11,0,48,31,7,10,2,39,7,0,35,12,5,1,4
1809,7,League,10/6/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,7,Puneri Paltan,30,court,43,39,30.0,U.P. Yoddha,4,False,21,15,4,3,20,17,2,0,47,19,15,13,0,47,17,16,14,0,29,15,0,33,15,2,2,1
1810,7,League,10/7/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",8,Telugu Titans,31,Gujarat Giants,8,court,38,48,31.0,Gujarat Giants,10,False,24,11,2,1,31,11,6,0,43,19,11,13,0,42,21,11,10,2,38,10,1,25,11,0,1,3
1811,7,League,10/7/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",29,Tamil Thalaivas,3,Jaipur Pink Panthers,3,court,35,33,29.0,Tamil Thalaivas,2,False,18,13,2,2,21,9,0,3,43,16,10,17,0,42,17,12,13,1,22,11,2,24,9,1,1,0
1812,7,League,10/9/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",4,Bengal Warriors,29,Tamil Thalaivas,4,court,33,29,4.0,Bengal Warriors,4,False,16,10,2,5,16,8,0,5,42,17,7,18,0,42,17,11,14,0,20,9,1,19,6,2,1,0
1813,7,League,10/9/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,8,Telugu Titans,30,court,36,41,8.0,Telugu Titans,5,False,19,12,4,1,26,8,4,3,41,16,9,16,0,42,19,12,11,1,28,11,1,21,8,0,2,2
1814,7,League,10/10/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",5,U Mumba,28,Haryana Steelers,28,court,39,33,5.0,U Mumba,6,False,20,15,2,2,21,10,2,0,42,17,10,15,0,43,16,15,12,0,30,14,1,24,10,0,1,1
1815,7,League,10/11/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",2,Dabang Delhi K.C.,5,U Mumba,2,court,37,37,,Tie,0,True,22,9,4,2,21,11,4,1,40,19,11,10,0,40,19,10,11,0,24,9,0,26,11,0,2,2
1816,7,League,10/11/2019,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,1,Bengaluru Bulls,30,court,45,33,30.0,U.P. Yoddha,12,False,22,13,6,4,21,8,2,2,44,20,7,17,1,43,14,15,14,1,26,13,0,26,7,1,3,1
1817,7,Playoffs,10/14/2019,Playoffs,1023,"The Arena by TransStadia, Ahmedabad",30,U.P. Yoddha,1,Bengaluru Bulls,1,court,45,48,1.0,Bengaluru Bulls,3,False,28,14,2,1,29,9,6,4,51,24,10,17,0,50,19,12,19,2,36,11,3,27,9,0,1,3
1818,7,Playoffs,10/14/2019,Playoffs,1023,"The Arena by TransStadia, Ahmedabad",5,U Mumba,28,Haryana Steelers,5,court,46,38,5.0,U Mumba,8,False,32,9,4,1,30,5,2,1,41,26,5,10,1,41,20,9,12,1,28,9,0,26,4,1,2,1
1819,7,Semi Final,10/16/2019,Semi Final,1023,"The Arena by TransStadia, Ahmedabad",2,Dabang Delhi K.C.,1,Bengaluru Bulls,1,court,44,38,2.0,Dabang Delhi K.C.,6,False,23,15,6,0,28,6,0,4,44,19,6,19,0,44,17,15,12,1,27,15,0,24,4,4,3,0
1820,7,Semi Final,10/16/2019,Semi Final,1023,"The Arena by TransStadia, Ahmedabad",4,Bengal Warriors,5,U Mumba,4,court,37,35,4.0,Bengal Warriors,2,False,18,10,4,5,23,8,2,2,39,13,8,18,1,40,15,11,14,1,24,9,1,22,8,0,2,1
1821,7,Match 137,10/19/2019,Final,1023,"The Arena by TransStadia, Ahmedabad",2,Dabang Delhi K.C.,4,Bengal Warriors,2,court,34,39,4.0,Bengal Warriors,5,False,27,3,2,2,22,10,6,1,44,20,11,13,0,43,20,5,18,0,23,3,0,23,10,0,1,3
2700,8,Match 1,12/22/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",1,Bengaluru Bulls,5,U Mumba,5,court,30,46,5.0,U Mumba,16,False,27,3,0,0,26,13,6,1,38,19,13,6,2,38,20,3,15,2,23,3,0,28,12,1,0,3
2701,8,Match 2,12/22/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",8,Telugu Titans,29,Tamil Thalaivas,8,court,40,40,,Tie,0,True,22,13,4,1,20,14,4,2,41,16,15,10,1,41,17,12,12,1,25,12,1,28,14,0,2,2
2702,8,Match 3,12/22/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",4,Bengal Warriors,30,U.P. Yoddha,4,court,38,33,4.0,Bengal Warriors,5,False,23,8,4,3,18,9,2,4,42,15,9,18,2,42,17,9,16,0,18,8,0,26,9,0,2,1
2703,8,Match 4,12/23/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",31,Gujarat Giants,3,Jaipur Pink Panthers,3,court,34,27,31.0,Gujarat Giants,7,False,14,13,4,3,16,7,2,2,42,14,8,20,0,42,13,12,17,0,22,12,1,19,7,0,2,1
2704,8,Match 5,12/23/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",2,Dabang Delhi K.C.,7,Puneri Paltan,7,court,41,30,2.0,Dabang Delhi K.C.,11,False,25,9,6,1,21,5,2,2,43,22,6,15,0,42,18,10,14,0,18,9,0,25,5,0,3,1
2705,8,Match 6,12/23/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",28,Haryana Steelers,6,Patna Pirates,28,court,39,42,6.0,Patna Pirates,3,False,23,14,2,0,28,9,2,3,42,17,10,15,1,42,19,10,13,1,30,10,4,25,9,1,1,1
2706,8,Match 7,12/24/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",5,U Mumba,2,Dabang Delhi K.C.,5,court,27,31,2.0,Dabang Delhi K.C.,4,False,18,6,2,1,18,10,2,1,37,15,10,12,0,38,17,5,16,1,19,5,1,24,10,0,1,1
2707,8,Match 8,12/24/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",29,Tamil Thalaivas,1,Bengaluru Bulls,1,court,30,38,1.0,Bengaluru Bulls,8,False,15,12,2,1,19,14,4,1,40,13,14,13,0,39,18,11,10,0,29,11,1,25,14,0,1,2
2708,8,Match 9,12/24/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",4,Bengal Warriors,31,Gujarat Giants,31,court,31,28,4.0,Bengal Warriors,3,False,18,8,2,3,19,8,0,1,41,16,7,18,0,41,17,8,16,0,18,7,2,23,7,1,1,0
2709,8,Match 10,12/25/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",6,Patna Pirates,30,U.P. Yoddha,30,court,35,36,30.0,U.P. Yoddha,1,False,17,17,0,1,20,13,2,1,44,16,11,17,0,45,17,12,16,1,27,12,5,22,11,2,0,1
2710,8,Match 11,12/25/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",7,Puneri Paltan,8,Telugu Titans,8,court,34,33,7.0,Puneri Paltan,1,False,18,13,2,1,15,8,4,6,42,12,8,22,1,42,12,12,18,2,24,11,2,20,8,0,1,2
2711,8,Match 12,12/25/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",3,Jaipur Pink Panthers,28,Haryana Steelers,3,court,40,38,3.0,Jaipur Pink Panthers,2,False,27,9,4,0,27,9,2,0,42,24,8,10,0,41,21,9,11,1,25,9,0,28,8,1,2,1
2712,8,Match 13,12/26/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",31,Gujarat Giants,2,Dabang Delhi K.C.,2,court,24,24,,Tie,0,True,15,5,0,4,16,4,0,4,39,15,8,16,0,40,16,6,18,0,17,5,0,16,4,0,0,0
2713,8,Match 14,12/26/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",1,Bengaluru Bulls,4,Bengal Warriors,1,court,36,35,1.0,Bengaluru Bulls,1,False,23,6,4,3,22,9,4,0,37,17,9,11,1,38,17,6,15,1,26,6,0,24,9,0,2,2
2714,8,Match 15,12/27/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",29,Tamil Thalaivas,5,U Mumba,29,court,30,30,,Tie,0,True,17,8,2,3,18,5,4,3,37,14,6,17,0,37,16,8,13,1,23,8,0,16,5,0,1,2
2715,8,Match 16,12/27/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",30,U.P. Yoddha,3,Jaipur Pink Panthers,3,court,29,32,3.0,Jaipur Pink Panthers,3,False,23,4,0,2,20,8,2,2,42,20,8,14,1,43,18,6,19,1,22,4,0,24,8,0,0,1
2716,8,Match 17,12/28/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",7,Puneri Paltan,6,Patna Pirates,7,court,26,38,6.0,Patna Pirates,12,False,14,10,0,2,16,13,4,5,41,11,13,17,0,42,14,10,18,0,24,8,2,22,12,1,0,2
2717,8,Match 18,12/28/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",8,Telugu Titans,28,Haryana Steelers,8,court,37,39,28.0,Haryana Steelers,2,False,26,7,0,4,21,11,4,3,41,18,10,13,1,41,17,9,15,0,22,6,2,20,10,1,0,2
2718,8,Match 19,12/29/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",2,Dabang Delhi K.C.,4,Bengal Warriors,2,court,52,35,2.0,Dabang Delhi K.C.,17,False,36,8,6,2,28,5,2,0,40,27,4,9,1,39,20,8,11,2,24,8,0,31,4,1,3,1
2719,8,Match 20,12/29/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",30,U.P. Yoddha,31,Gujarat Giants,31,court,32,32,,Tie,0,True,19,9,2,2,22,6,2,2,40,15,8,17,0,40,15,8,17,1,23,7,2,21,6,0,1,1
2720,8,Match 21,12/30/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",3,Jaipur Pink Panthers,5,U Mumba,5,court,28,37,5.0,U Mumba,9,False,19,8,0,1,22,9,4,2,37,13,9,15,0,38,18,6,14,1,25,6,2,20,9,0,0,2
2721,8,Match 22,12/30/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",28,Haryana Steelers,1,Bengaluru Bulls,28,court,28,42,1.0,Bengaluru Bulls,14,False,19,9,0,0,20,18,4,0,39,13,16,10,0,39,19,9,11,0,24,9,0,28,16,2,0,2
2722,8,Match 23,12/31/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",29,Tamil Thalaivas,7,Puneri Paltan,7,court,36,26,29.0,Tamil Thalaivas,10,False,21,7,4,4,13,10,2,1,42,14,8,20,2,41,11,10,20,0,17,7,0,23,8,2,2,1
2723,8,Match 24,12/31/2021,League,1029,"Sheraton Grand, Whitefield, Bengaluru",6,Patna Pirates,4,Bengal Warriors,6,court,44,30,6.0,Patna Pirates,14,False,25,14,4,1,18,9,2,1,44,19,9,16,1,44,15,15,14,0,28,14,0,25,9,0,2,1
2724,8,Match 25,1/1/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",5,U Mumba,30,U.P. Yoddha,30,court,28,28,,Tie,0,True,14,14,0,0,15,10,2,1,39,10,10,19,1,40,12,10,18,1,23,10,4,18,10,0,0,1
2725,8,Match 26,1/1/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",1,Bengaluru Bulls,8,Telugu Titans,8,court,34,34,,Tie,0,True,21,13,0,0,19,11,4,0,41,17,11,13,0,41,14,10,17,1,28,10,3,19,11,0,0,2
2726,8,Match 27,1/1/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",2,Dabang Delhi K.C.,29,Tamil Thalaivas,29,court,30,30,,Tie,0,True,17,9,2,2,17,12,0,1,41,16,9,16,0,41,15,9,17,0,18,8,1,24,9,3,1,0
2727,8,Match 28,1/2/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",31,Gujarat Giants,28,Haryana Steelers,31,court,36,38,28.0,Haryana Steelers,2,False,25,7,4,0,25,9,4,0,41,22,8,11,0,41,16,7,18,1,27,7,0,26,8,1,2,2
2728,8,Match 29,1/2/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",7,Puneri Paltan,1,Bengaluru Bulls,7,court,29,40,1.0,Bengaluru Bulls,11,False,17,10,2,0,23,11,4,2,42,15,11,16,0,42,18,10,14,1,28,10,0,24,10,1,1,2
2729,8,Match 30,1/3/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",4,Bengal Warriors,3,Jaipur Pink Panthers,3,court,31,28,4.0,Bengal Warriors,3,False,19,8,2,2,22,5,0,1,37,15,4,18,1,37,19,7,11,1,24,7,1,21,4,1,1,0
2730,8,Match 31,1/3/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",8,Telugu Titans,6,Patna Pirates,6,court,30,31,6.0,Patna Pirates,1,False,18,8,2,2,17,10,2,2,38,15,9,14,1,39,15,9,15,1,22,8,0,22,8,2,1,1
2731,8,Match 32,1/4/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",28,Haryana Steelers,5,U Mumba,5,court,24,24,,Tie,0,True,15,9,0,0,12,9,2,1,38,12,10,16,0,39,10,9,20,0,18,9,0,18,9,0,0,1
2732,8,Match 33,1/4/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",30,U.P. Yoddha,29,Tamil Thalaivas,29,court,33,39,29.0,Tamil Thalaivas,6,False,22,9,2,0,21,11,4,3,44,16,11,17,1,45,19,7,19,0,19,7,2,26,11,0,1,2
2733,8,Match 34,1/5/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",7,Puneri Paltan,31,Gujarat Giants,31,court,33,26,7.0,Puneri Paltan,7,False,18,7,4,4,19,7,0,0,40,17,5,18,0,41,16,8,17,0,17,7,0,21,5,2,2,0
2734,8,Match 35,1/5/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",2,Dabang Delhi K.C.,8,Telugu Titans,2,court,36,35,2.0,Dabang Delhi K.C.,1,False,26,6,2,2,25,4,4,2,36,25,4,7,0,35,18,6,11,1,27,6,0,19,3,1,1,2
2735,8,Match 36,1/6/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",6,Patna Pirates,29,Tamil Thalaivas,29,court,30,30,,Tie,0,True,20,8,2,0,20,8,2,0,43,14,8,21,0,42,15,8,19,0,25,8,0,21,8,0,1,1
2736,8,Match 37,1/6/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",1,Bengaluru Bulls,3,Jaipur Pink Panthers,3,court,38,31,1.0,Bengaluru Bulls,7,False,21,12,4,1,22,7,2,0,40,17,7,16,0,41,17,11,13,0,27,11,1,22,7,0,2,1
2737,8,Match 38,1/7/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",4,Bengal Warriors,28,Haryana Steelers,28,court,37,41,28.0,Haryana Steelers,4,False,21,13,2,1,24,12,4,1,42,17,11,14,0,43,19,11,13,0,31,11,2,19,11,1,1,2
2738,8,Match 39,1/7/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",3,Jaipur Pink Panthers,7,Puneri Paltan,7,court,31,26,3.0,Jaipur Pink Panthers,5,False,15,11,4,1,16,8,2,0,38,13,7,18,0,38,11,11,16,0,22,11,0,17,7,1,2,1
2739,8,Match 40,1/8/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",30,U.P. Yoddha,2,Dabang Delhi K.C.,2,court,33,37,2.0,Dabang Delhi K.C.,4,False,21,10,2,0,25,8,2,2,42,18,9,15,0,43,21,9,13,0,25,9,1,25,8,0,1,1
2740,8,Match 41,1/8/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",5,U Mumba,8,Telugu Titans,5,court,48,38,5.0,U Mumba,10,False,24,17,6,1,23,12,2,1,44,21,11,12,0,43,14,17,12,0,29,17,0,30,10,2,3,1
2741,8,Match 42,1/8/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",31,Gujarat Giants,6,Patna Pirates,31,court,26,27,6.0,Patna Pirates,1,False,16,9,0,1,14,11,2,0,42,12,9,21,0,42,12,8,22,0,19,7,2,22,9,2,0,1
2742,8,Match 43,1/9/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",7,Puneri Paltan,4,Bengal Warriors,7,court,39,27,7.0,Puneri Paltan,12,False,20,13,4,2,25,2,0,0,38,17,1,20,0,39,18,11,10,1,27,10,3,16,1,1,2,0
2743,8,Match 44,1/9/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",1,Bengaluru Bulls,30,U.P. Yoddha,30,court,27,42,30.0,U.P. Yoddha,15,False,20,7,0,0,18,22,2,0,42,16,16,10,1,41,16,7,18,0,19,7,0,32,16,6,0,1
2744,8,Match 45,1/10/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",29,Tamil Thalaivas,28,Haryana Steelers,29,court,45,26,29.0,Tamil Thalaivas,19,False,17,18,8,2,13,10,2,1,41,16,9,16,0,42,9,18,15,0,27,18,0,25,9,1,4,1
2745,8,Match 46,1/10/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",3,Jaipur Pink Panthers,2,Dabang Delhi K.C.,2,court,30,28,3.0,Jaipur Pink Panthers,2,False,16,12,2,0,16,9,2,1,39,14,8,17,0,38,13,11,14,0,24,11,1,20,8,1,1,1
2746,8,Match 47,1/11/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",6,Patna Pirates,5,U Mumba,5,court,43,23,6.0,Patna Pirates,20,False,19,18,4,2,12,9,0,2,40,14,8,18,0,40,11,15,14,0,24,15,3,25,7,2,2,0
2747,8,Match 48,1/11/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",8,Telugu Titans,31,Gujarat Giants,8,court,22,40,31.0,Gujarat Giants,18,False,16,5,0,1,23,13,4,0,41,15,11,15,0,41,17,5,19,2,22,5,0,23,11,2,0,2
2748,8,Match 49,1/12/2022,League,1029,"Sheraton Grand, Whitefield, Bengaluru",28,Haryana Steelers,30,U.P. Yoddha,28,court,36,36,,Tie,0,True,24,10,2,0,24,7,4,1,47,18,8,21,1,48,17,9,22,1,31,9,1,25,7,0,1,2
